prenom,nom,lien,id_club
Amine,Adli,https://www.transfermarkt.fr/amine-adli/profil/spieler/532776,12
Antoine,Semenyo,https://www.transfermarkt.fr/antoine-semenyo/profil/spieler/583255,12
Ben,Gannon-Doak,https://www.transfermarkt.fr/ben-gannon-doak/profil/spieler/719673,12
David,Brooks,https://www.transfermarkt.fr/david-brooks/profil/spieler/277033,12
Evanilson,,https://www.transfermarkt.fr/evanilson/profil/spieler/711337,12
Eli,Kroupi,https://www.transfermarkt.fr/eli-kroupi/profil/spieler/955357,12
Enes,Ünal,https://www.transfermarkt.fr/enes-unal/profil/spieler/251106,12
Caoimhín,Kelleher,https://www.transfermarkt.fr/caoimhin-kelleher/profil/spieler/340918,13
Hákon,Valdimarsson,https://www.transfermarkt.fr/hakon-valdimarsson/profil/spieler/488935,13
Matthew,Cox,https://www.transfermarkt.fr/matthew-cox/profil/spieler/741236,13
Ellery,Balcombe,https://www.transfermarkt.fr/ellery-balcombe/profil/spieler/456292,13
Nathan,Collins,https://www.transfermarkt.fr/nathan-collins/profil/spieler/469050,13
Sepp,van den Berg,https://www.transfermarkt.fr/sepp-van-den-berg/profil/spieler/541231,13
Kristoffer,Ajer,https://www.transfermarkt.fr/kristoffer-ajer/profil/spieler/328658,13
Ethan,Pinnock,https://www.transfermarkt.fr/ethan-pinnock/profil/spieler/442248,13
Benjamin,Arthur,https://www.transfermarkt.fr/benjamin-arthur/profil/spieler/1144158,13
Rico,Henry,https://www.transfermarkt.fr/rico-henry/profil/spieler/339556,13
Michael,Kayode,https://www.transfermarkt.fr/michael-kayode/profil/spieler/823486,13
Aaron,Hickey,https://www.transfermarkt.fr/aaron-hickey/profil/spieler/591949,13
Vitaly,Janelt,https://www.transfermarkt.fr/vitaly-janelt/profil/spieler/270171,13
Yunus,Konak,https://www.transfermarkt.fr/yunus-konak/profil/spieler/1141628,13
Jordan,Henderson,https://www.transfermarkt.fr/jordan-henderson/profil/spieler/61651,13
Yegor,Yarmolyuk,https://www.transfermarkt.fr/yegor-yarmolyuk/profil/spieler/717411,13
Mathias,Jensen,https://www.transfermarkt.fr/mathias-jensen/profil/spieler/319859,13
Frank,Onyeka,https://www.transfermarkt.fr/frank-onyeka/profil/spieler/421637,13
Josh,Dasilva,https://www.transfermarkt.fr/josh-dasilva/profil/spieler/340321,13
Paris,Maghoma,https://www.transfermarkt.fr/paris-maghoma/profil/spieler/470596,13
Keane,Lewis-Potter,https://www.transfermarkt.fr/keane-lewis-potter/profil/spieler/644401,13
Mikkel,Damsgaard,https://www.transfermarkt.fr/mikkel-damsgaard/profil/spieler/540941,13
Antoni,Milambo,https://www.transfermarkt.fr/antoni-milambo/profil/spieler/683620,13
Fábio,Carvalho,https://www.transfermarkt.fr/fabio-carvalho/profil/spieler/559263,13
Myles,Peart-Harris,https://www.transfermarkt.fr/myles-peart-harris/profil/spieler/587002,13
Dango,Ouattara,https://www.transfermarkt.fr/dango-ouattara/profil/spieler/823231,13
Kevin,Schade,https://www.transfermarkt.fr/kevin-schade/profil/spieler/473050,13
Reiss,Nelson,https://www.transfermarkt.fr/reiss-nelson/profil/spieler/340325,13
Gustavo,Nunes,https://www.transfermarkt.fr/gustavo-nunes/profil/spieler/1086375,13
Romelle,Donovan,https://www.transfermarkt.fr/romelle-donovan/profil/spieler/1091562,13
Igor,Thiago,https://www.transfermarkt.fr/igor-thiago/profil/spieler/739443,13
Jordan,Pickford,https://www.transfermarkt.fr/jordan-pickford/profil/spieler/130164,14
Mark,Travers,https://www.transfermarkt.fr/mark-travers/profil/spieler/357658,14
Harry,Tyrer,https://www.transfermarkt.fr/harry-tyrer/profil/spieler/574448,14
Tom,King,https://www.transfermarkt.fr/tom-king/profil/spieler/215810,14
Jarrad,Branthwaite,https://www.transfermarkt.fr/jarrad-branthwaite/profil/spieler/661053,14
James,Tarkowski,https://www.transfermarkt.fr/james-tarkowski/profil/spieler/173504,14
Michael,Keane,https://www.transfermarkt.fr/michael-keane/profil/spieler/118534,14
Vitaliy,Mykolenko,https://www.transfermarkt.fr/vitaliy-mykolenko/profil/spieler/404842,14
Adam,Aznou,https://www.transfermarkt.fr/adam-aznou/profil/spieler/938146,14
Jake,O'Brien,https://www.transfermarkt.fr/jake-obrien/profil/spieler/711544,14
Nathan,Patterson,https://www.transfermarkt.fr/nathan-patterson/profil/spieler/424015,14
Séamus,Coleman,https://www.transfermarkt.fr/seamus-coleman/profil/spieler/68390,14
James,Garner,https://www.transfermarkt.fr/james-garner/profil/spieler/505219,14
Idrissa,Gueye,https://www.transfermarkt.fr/idrissa-gueye/profil/spieler/126665,14
Kiernan,Dewsbury-Hall,https://www.transfermarkt.fr/kiernan-dewsbury-hall/profil/spieler/475188,14
Carlos,Alcaraz,https://www.transfermarkt.fr/carlos-alcaraz/profil/spieler/748319,14
Tim,Iroegbunam,https://www.transfermarkt.fr/tim-iroegbunam/profil/spieler/696589,14
Merlin,Röhl,https://www.transfermarkt.fr/merlin-rohl/profil/spieler/608832,14
Jack,Grealish,https://www.transfermarkt.fr/jack-grealish/profil/spieler/203460,14
Dwight,McNeil,https://www.transfermarkt.fr/dwight-mcneil/profil/spieler/584769,14
Iliman,Ndiaye,https://www.transfermarkt.fr/iliman-ndiaye/profil/spieler/623570,14
Tyler,Dibling,https://www.transfermarkt.fr/tyler-dibling/profil/spieler/866655,14
Thierno,Barry,https://www.transfermarkt.fr/thierno-barry/profil/spieler/937941,14
Beto,,https://www.transfermarkt.fr/beto/profil/spieler/595809,14
Mads,Hermansen,https://www.transfermarkt.fr/mads-hermansen/profil/spieler/400536,15
Alphonse,Areola,https://www.transfermarkt.fr/alphonse-areola/profil/spieler/120629,15
Lukasz,Fabianski,https://www.transfermarkt.fr/lukasz-fabianski/profil/spieler/29692,15
Maximilian,Kilman,https://www.transfermarkt.fr/maximilian-kilman/profil/spieler/525247,15
Jean-Clair,Todibo,https://www.transfermarkt.fr/jean-clair-todibo/profil/spieler/605184,15
Igor,Julio,https://www.transfermarkt.fr/igor-julio/profil/spieler/380350,15
Konstantinos,Mavropanos,https://www.transfermarkt.fr/konstantinos-mavropanos/profil/spieler/415912,15
El,Hadji Malick Diouf,https://www.transfermarkt.fr/el-hadji-malick-diouf/profil/spieler/1111589,15
Oliver,Scarles,https://www.transfermarkt.fr/oliver-scarles/profil/spieler/922563,15
Aaron,Wan-Bissaka,https://www.transfermarkt.fr/aaron-wan-bissaka/profil/spieler/477758,15
Kyle,Walker-Peters,https://www.transfermarkt.fr/kyle-walker-peters/profil/spieler/341051,15
Soungoutou,Magassa,https://www.transfermarkt.fr/soungoutou-magassa/profil/spieler/745181,15
Tomáš,Souček,https://www.transfermarkt.fr/tomas-soucek/profil/spieler/283628,15
Guido,Rodríguez,https://www.transfermarkt.fr/guido-rodriguez/profil/spieler/342385,15
Freddie,Potts,https://www.transfermarkt.fr/freddie-potts/profil/spieler/698164,15
Mateus,Fernandes,https://www.transfermarkt.fr/mateus-fernandes/profil/spieler/880245,15
James,Ward-Prowse,https://www.transfermarkt.fr/james-ward-prowse/profil/spieler/181579,15
Andrew,Irving,https://www.transfermarkt.fr/andrew-irving/profil/spieler/430310,15
Lucas,Paquetá,https://www.transfermarkt.fr/lucas-paqueta/profil/spieler/444523,15
George,Earthy,https://www.transfermarkt.fr/george-earthy/profil/spieler/697280,15
Crysencio,Summerville,https://www.transfermarkt.fr/crysencio-summerville/profil/spieler/474701,15
Jarrod,Bowen,https://www.transfermarkt.fr/jarrod-bowen/profil/spieler/314875,15
Luís,Guilherme,https://www.transfermarkt.fr/luis-guilherme/profil/spieler/991800,15
Niclas,Füllkrug,https://www.transfermarkt.fr/niclas-fullkrug/profil/spieler/75489,15
Callum,Wilson,https://www.transfermarkt.fr/callum-wilson/profil/spieler/123682,15
Callum,Marshall,https://www.transfermarkt.fr/callum-marshall/profil/spieler/953135,15
José,Sá,https://www.transfermarkt.fr/jose-sa/profil/spieler/249994,16
Sam,Johnstone,https://www.transfermarkt.fr/sam-johnstone/profil/spieler/110864,16
Daniel,Bentley,https://www.transfermarkt.fr/daniel-bentley/profil/spieler/136401,16
Toti,,https://www.transfermarkt.fr/toti/profil/spieler/606718,16
Ladislav,Krejci,https://www.transfermarkt.fr/ladislav-krejci/profil/spieler/345911,16
Emmanuel,Agbadou,https://www.transfermarkt.fr/emmanuel-agbadou/profil/spieler/683895,16
Santiago,Bueno,https://www.transfermarkt.fr/santiago-bueno/profil/spieler/438001,16
Yerson,Mosquera,https://www.transfermarkt.fr/yerson-mosquera/profil/spieler/716276,16
David,Møller Wolfe,https://www.transfermarkt.fr/david-moller-wolfe/profil/spieler/661427,16
Hugo,Bueno,https://www.transfermarkt.fr/hugo-bueno/profil/spieler/698678,16
Jackson,Tchatchoua,https://www.transfermarkt.fr/jackson-tchatchoua/profil/spieler/848509,16
Ki-Jana,Hoever,https://www.transfermarkt.fr/ki-jana-hoever/profil/spieler/485583,16
Matt,Doherty,https://www.transfermarkt.fr/matt-doherty/profil/spieler/171679,16
André,,https://www.transfermarkt.fr/andre/profil/spieler/800176,16
João,Gomes,https://www.transfermarkt.fr/joao-gomes/profil/spieler/735570,16
Jean-Ricner,Bellegarde,https://www.transfermarkt.fr/jean-ricner-bellegarde/profil/spieler/450050,16
Marshall,Munetsi,https://www.transfermarkt.fr/marshall-munetsi/profil/spieler/414908,16
Rodrigo,Gomes,https://www.transfermarkt.fr/rodrigo-gomes/profil/spieler/667121,16
Fer,López,https://www.transfermarkt.fr/fer-lopez/profil/spieler/1064471,16
Tawanda,Chirewa,https://www.transfermarkt.fr/tawanda-chirewa/profil/spieler/724783,16
Enso,González,https://www.transfermarkt.fr/enso-gonzalez/profil/spieler/1060740,16
Jhon,Arias,https://www.transfermarkt.fr/jhon-arias/profil/spieler/588989,16
Jørgen,Strand Larsen,https://www.transfermarkt.fr/jorgen-strand-larsen/profil/spieler/429983,16
Tolu,Arokodare,https://www.transfermarkt.fr/tolu-arokodare/profil/spieler/683571,16
Hee-chan,Hwang,https://www.transfermarkt.fr/hee-chan-hwang/profil/spieler/292246,16
Nathan,Fraser,https://www.transfermarkt.fr/nathan-fraser/profil/spieler/863741,16
Bernd,Leno,https://www.transfermarkt.fr/bernd-leno/profil/spieler/72476,17
Benjamin,Lecomte,https://www.transfermarkt.fr/benjamin-lecomte/profil/spieler/127181,17
Calvin,Bassey,https://www.transfermarkt.fr/calvin-bassey/profil/spieler/461883,17
Joachim,Andersen,https://www.transfermarkt.fr/joachim-andersen/profil/spieler/260827,17
Issa,Diop,https://www.transfermarkt.fr/issa-diop/profil/spieler/272622,17
Jorge,Cuenca,https://www.transfermarkt.fr/jorge-cuenca/profil/spieler/494880,17
Antonee,Robinson,https://www.transfermarkt.fr/antonee-robinson/profil/spieler/349701,17
Ryan,Sessegnon,https://www.transfermarkt.fr/ryan-sessegnon/profil/spieler/392775,17
Kenny,Tete,https://www.transfermarkt.fr/kenny-tete/profil/spieler/206746,17
Timothy,Castagne,https://www.transfermarkt.fr/timothy-castagne/profil/spieler/262226,17
Sander,Berge,https://www.transfermarkt.fr/sander-berge/profil/spieler/333014,17
Saša,Lukić,https://www.transfermarkt.fr/sasa-lukic/profil/spieler/245056,17
Josh,King,https://www.transfermarkt.fr/josh-king/profil/spieler/1011131,17
Harrison,Reed,https://www.transfermarkt.fr/harrison-reed/profil/spieler/226973,17
Tom,Cairney,https://www.transfermarkt.fr/tom-cairney/profil/spieler/123275,17
Emile,Smith Rowe,https://www.transfermarkt.fr/emile-smith-rowe/profil/spieler/392765,17
Kevin,,https://www.transfermarkt.fr/kevin/profil/spieler/900195,17
Alex,Iwobi,https://www.transfermarkt.fr/alex-iwobi/profil/spieler/242631,17
Harry,Wilson,https://www.transfermarkt.fr/harry-wilson/profil/spieler/279455,17
Samuel,Chukwueze,https://www.transfermarkt.fr/samuel-chukwueze/profil/spieler/401922,17
Adama,Traoré,https://www.transfermarkt.fr/adama-traore/profil/spieler/204103,17
Rodrigo,Muniz,https://www.transfermarkt.fr/rodrigo-muniz/profil/spieler/735571,17
Raúl,Jiménez,https://www.transfermarkt.fr/raul-jimenez/profil/spieler/206040,17
Jonah,Kusi-Asare,https://www.transfermarkt.fr/jonah-kusi-asare/profil/spieler/1069512,17
Anthony,Patterson,https://www.transfermarkt.fr/anthony-patterson/profil/spieler/475946,18
Robin,Roefs,https://www.transfermarkt.fr/robin-roefs/profil/spieler/646991,18
Blondy,Nna Noukeu,https://www.transfermarkt.fr/blondy-nna-noukeu/profil/spieler/696892,18
Simon,Moore,https://www.transfermarkt.fr/simon-moore/profil/spieler/123536,18
Dan,Ballard,https://www.transfermarkt.fr/dan-ballard/profil/spieler/503686,18
Omar,Alderete,https://www.transfermarkt.fr/omar-alderete/profil/spieler/353032,18
Luke,O'Nien,https://www.transfermarkt.fr/luke-onien/profil/spieler/282939,18
Aji,Alese,https://www.transfermarkt.fr/aji-alese/profil/spieler/502065,18
Joe,Anderson,https://www.transfermarkt.fr/joe-anderson/profil/spieler/511551,18
Zak,Johnson,https://www.transfermarkt.fr/zak-johnson/profil/spieler/827440,18
Dennis,Cirkin,https://www.transfermarkt.fr/dennis-cirkin/profil/spieler/568006,18
Reinildo,Mandava,https://www.transfermarkt.fr/reinildo-mandava/profil/spieler/240692,18
Arthur,Masuaku,https://www.transfermarkt.fr/arthur-masuaku/profil/spieler/181380,18
Leo,Hjelde,https://www.transfermarkt.fr/leo-hjelde/profil/spieler/661208,18
Lutsharel,Geertruida,https://www.transfermarkt.fr/lutsharel-geertruida/profil/spieler/420210,18
Trai,Hume,https://www.transfermarkt.fr/trai-hume/profil/spieler/515544,18
Nordi,Mukiele,https://www.transfermarkt.fr/nordi-mukiele/profil/spieler/348026,18
Timothée,Pembélé,https://www.transfermarkt.fr/timothee-pembele/profil/spieler/538998,18
Granit,Xhaka,https://www.transfermarkt.fr/granit-xhaka/profil/spieler/111455,18
Habib,Diarra,https://www.transfermarkt.fr/habib-diarra/profil/spieler/876631,18
Enzo,Le Fée,https://www.transfermarkt.fr/enzo-le-fee/profil/spieler/633992,18
Noah,Sadiki,https://www.transfermarkt.fr/noah-sadiki/profil/spieler/727089,18
Dan,Neil,https://www.transfermarkt.fr/dan-neil/profil/spieler/570336,18
Jay,Matete,https://www.transfermarkt.fr/jay-matete/profil/spieler/535479,18
Abdoullah,Ba,https://www.transfermarkt.fr/abdoullah-ba/profil/spieler/654412,18
Chris,Rigg,https://www.transfermarkt.fr/chris-rigg/profil/spieler/947411,18
Harrison,Jones,https://www.transfermarkt.fr/harrison-jones/profil/spieler/937840,18
Simon,Adingra,https://www.transfermarkt.fr/simon-adingra/profil/spieler/658536,18
Romaine,Mundle,https://www.transfermarkt.fr/romaine-mundle/profil/spieler/696181,18
Chemsdine,Talbi,https://www.transfermarkt.fr/chemsdine-talbi/profil/spieler/743384,18
Bertrand,Traoré,https://www.transfermarkt.fr/bertrand-traore/profil/spieler/131996,18
Ian,Poveda,https://www.transfermarkt.fr/ian-poveda/profil/spieler/392763,18
Brian,Brobbey,https://www.transfermarkt.fr/brian-brobbey/profil/spieler/473169,18
Eliezer,Mayenda,https://www.transfermarkt.fr/eliezer-mayenda/profil/spieler/967346,18
Wilson,Isidor,https://www.transfermarkt.fr/wilson-isidor/profil/spieler/494237,18
Ahmed,Abdullahi,https://www.transfermarkt.fr/ahmed-abdullahi/profil/spieler/1015619,18
Lucas,Perri,https://www.transfermarkt.fr/lucas-perri/profil/spieler/352041,19
Illan,Meslier,https://www.transfermarkt.fr/illan-meslier/profil/spieler/542586,19
Karl,Darlow,https://www.transfermarkt.fr/karl-darlow/profil/spieler/99397,19
Alex,Cairns,https://www.transfermarkt.fr/alex-cairns/profil/spieler/194386,19
Pascal,Struijk,https://www.transfermarkt.fr/pascal-struijk/profil/spieler/410708,19
Jaka,Bijol,https://www.transfermarkt.fr/jaka-bijol/profil/spieler/371851,19
Joe,Rodon,https://www.transfermarkt.fr/joe-rodon/profil/spieler/297212,19
Sebastiaan,Bornauw,https://www.transfermarkt.fr/sebastiaan-bornauw/profil/spieler/338629,19
Gabriel,Gudmundsson,https://www.transfermarkt.fr/gabriel-gudmundsson/profil/spieler/362108,19
Sam,Byram,https://www.transfermarkt.fr/sam-byram/profil/spieler/236953,19
James,Justin,https://www.transfermarkt.fr/james-justin/profil/spieler/413220,19
Jayden,Bogle,https://www.transfermarkt.fr/jayden-bogle/profil/spieler/465717,19
Ethan,Ampadu,https://www.transfermarkt.fr/ethan-ampadu/profil/spieler/392771,19
Anton,Stach,https://www.transfermarkt.fr/anton-stach/profil/spieler/344069,19
Ilia,Gruev,https://www.transfermarkt.fr/ilia-gruev/profil/spieler/381753,19
Sean,Longstaff,https://www.transfermarkt.fr/sean-longstaff/profil/spieler/346707,19
Ao,Tanaka,https://www.transfermarkt.fr/ao-tanaka/profil/spieler/489359,19
Brenden,Aaronson,https://www.transfermarkt.fr/brenden-aaronson/profil/spieler/393323,19
Sam,Chambers,https://www.transfermarkt.fr/sam-chambers/profil/spieler/980343,19
Noah,Okafor,https://www.transfermarkt.fr/noah-okafor/profil/spieler/346890,19
Jack,Harrison,https://www.transfermarkt.fr/jack-harrison/profil/spieler/417346,19
Wilfried,Gnonto,https://www.transfermarkt.fr/wilfried-gnonto/profil/spieler/627626,19
Daniel,James,https://www.transfermarkt.fr/daniel-james/profil/spieler/319301,19
Joël,Piroe,https://www.transfermarkt.fr/joel-piroe/profil/spieler/369962,19
Dominic,Calvert-Lewin,https://www.transfermarkt.fr/dominic-calvert-lewin/profil/spieler/306024,19
Lukas,Nmecha,https://www.transfermarkt.fr/lukas-nmecha/profil/spieler/314288,19
Max,Weiß,https://www.transfermarkt.fr/max-weiss/profil/spieler/829299,20
Martin,Dúbravka,https://www.transfermarkt.fr/martin-dubravka/profil/spieler/74960,20
Václav,Hladký,https://www.transfermarkt.fr/vaclav-hladky/profil/spieler/95795,20
Maxime,Estève,https://www.transfermarkt.fr/maxime-esteve/profil/spieler/842341,20
Bashir,Humphreys,https://www.transfermarkt.fr/bashir-humphreys/profil/spieler/612517,20
Joe,Worrall,https://www.transfermarkt.fr/joe-worrall/profil/spieler/415970,20
Axel,Tuanzebe,https://www.transfermarkt.fr/axel-tuanzebe/profil/spieler/342046,20
Hjalmar,Ekdal,https://www.transfermarkt.fr/hjalmar-ekdal/profil/spieler/392179,20
Jordan,Beyer,https://www.transfermarkt.fr/jordan-beyer/profil/spieler/403898,20
Hannes,Delcroix,https://www.transfermarkt.fr/hannes-delcroix/profil/spieler/338635,20
Quilindschy,Hartman,https://www.transfermarkt.fr/quilindschy-hartman/profil/spieler/514285,20
Lucas,Pires,https://www.transfermarkt.fr/lucas-pires/profil/spieler/927768,20
Oliver,Sonne,https://www.transfermarkt.fr/oliver-sonne/profil/spieler/541628,20
Connor,Roberts,https://www.transfermarkt.fr/connor-roberts/profil/spieler/214666,20
Kyle,Walker,https://www.transfermarkt.fr/kyle-walker/profil/spieler/95424,20
Lesley,Ugochukwu,https://www.transfermarkt.fr/lesley-ugochukwu/profil/spieler/711999,20
Florentino,,https://www.transfermarkt.fr/florentino/profil/spieler/357162,20
Josh,Cullen,https://www.transfermarkt.fr/josh-cullen/profil/spieler/242606,20
Josh,Laurent,https://www.transfermarkt.fr/josh-laurent/profil/spieler/314241,20
Hannibal,,https://www.transfermarkt.fr/hannibal/profil/spieler/607224,20
Mike,Tresor,https://www.transfermarkt.fr/mike-tresor/profil/spieler/381963,20
Jaidon,Anthony,https://www.transfermarkt.fr/jaidon-anthony/profil/spieler/684210,20
Jacob,Bruun Larsen,https://www.transfermarkt.fr/jacob-bruun-larsen/profil/spieler/293281,20
Jaydon,Banel,https://www.transfermarkt.fr/jaydon-banel/profil/spieler/706889,20
Loum,Tchaouna,https://www.transfermarkt.fr/loum-tchaouna/profil/spieler/607226,20
